RESULT_SEQ	resval	RESULT_UNITS	errval	M_DATE	yearm
29206080	10600	pCi/L	841	2005-02-25	2005
29206081	10700	pCi/L	841	2005-02-25	2005
29206083	1160000	pCi/L	7240	2005-02-24	2005
29206084	316	pCi/L	492	2005-02-28	2005
29202068	11000	pCi/L	851	2005-02-18	2005
29216636	675000	pCi/L	5440	2005-03-08	2005
29206086	6600	pCi/L	713	2005-02-28	2005
29216657	3940000	pCi/L	13600	2005-03-10	2005
29216659	2960000	pCi/L	11800	2005-03-09	2005
29207565	126	pCi/L	483	2005-02-19	2005
29196660	439000	pCi/L	4440	2005-02-16	2005
29543163	434000	pCi/L	4470	2005-09-12	2005
29657647	1780	pCi/L	667	2005-09-29	2005
29657662	17500	pCi/L	993	2005-10-04	2005
29742469	9300	pCi/L	820	2005-12-14	2005
29664996	2280	pCi/L	593	2005-08-31	2005
29664998	266	pCi/L	512	2005-08-31	2005
29524385	-147	pCi/L	503	2005-07-21	2005
29524378	225000	pCi/L	3230	2005-07-21	2005
29415282	4060	pCi/L	723	2005-06-16	2005
29455686	139000	pCi/L	2560	2005-07-20	2005
29455695	7730	pCi/L	745	2005-07-25	2005
29455690	-29.2	pCi/L	531	2005-07-20	2005
29436087	23000	pCi/L	2600	2005-07-26	2005
29530140	7970	pCi/L	930	2005-08-22	2005
29584519	14000	pCi/L	1600	2005-09-13	2005
29596259	142000	pCi/L	14000	2005-09-19	2005
29619673	-320	pCi/L	477	2005-09-06	2005
29436034	823000	pCi/L	6160	2005-08-03	2005
29526534	41000	pCi/L	1450	2005-08-17	2005
29467618	817000	pCi/L	5920	2005-08-10	2005
29440438	623	pCi/L	521	2005-08-01	2005
29440453	7220	pCi/L	760	2005-08-02	2005
29436038	3380	pCi/L	678	2005-08-03	2005
29469699	2880	pCi/L	596	2005-08-16	2005
29469701	314000	pCi/L	3810	2005-08-16	2005
29467615	8970	pCi/L	776	2005-08-09	2005
29467625	340000	pCi/L	3780	2005-08-10	2005
29467641	2870000	pCi/L	11400	2005-08-11	2005
29469682	-124	pCi/L	509	2005-08-15	2005
29469685	29900	pCi/L	1280	2005-08-15	2005
29526552	566000	pCi/L	5040	2005-08-17	2005
29526577	523000	pCi/L	4620	2005-08-18	2005
29526636	-28.1	pCi/L	580	2005-08-23	2005
23813738	4580	pCi/L	400	1993-02-25	1993
23814481	40000	pCi/L	1000	1993-01-14	1993
23813954	40700000	pCi/L	30000	1993-02-09	1993
23814035	334000	pCi/L	2700	1993-02-09	1993
23814034	325000	pCi/L	2700	1993-02-09	1993
23813955	22700	pCi/L	800	1993-02-11	1993
23813910	700	pCi/L	NULL	1993-02-14	1993
23813866	10500	pCi/L	4100	1993-02-14	1993
23813868	11000	pCi/L	4500	1993-02-14	1993
23813899	9420	pCi/L	500	1993-02-14	1993
23813913	9340	pCi/L	500	1993-02-14	1993
23813888	2250	pCi/L	300	1993-02-17	1993
22768313	700	pCi/L	NULL	1993-01-06	1993
22768333	460	pCi/L	NULL	1993-01-06	1993
23813479	4430	pCi/L	400	1993-03-03	1993
23813593	510	pCi/L	NULL	1993-02-25	1993
23813591	490	pCi/L	NULL	1993-02-25	1993
23813647	1700	pCi/L	650	1993-02-26	1993
23813642	580	pCi/L	260	1993-02-26	1993
23813381	2230	pCi/L	300	1993-03-06	1993
23813150	700	pCi/L	NULL	1993-03-19	1993
23813152	1310	pCi/L	300	1993-03-19	1993
23813151	1430	pCi/L	300	1993-03-19	1993
23813148	2050	pCi/L	300	1993-03-19	1993
23813147	2250	pCi/L	400	1993-03-19	1993
23813144	721	pCi/L	300	1993-03-20	1993
23813574	3000	pCi/L	260	1993-02-23	1993
23813253	7260	pCi/L	500	1993-03-12	1993
23813100	8500	pCi/L	590	1993-03-12	1993
23813260	7280	pCi/L	500	1993-03-12	1993
23813103	8400	pCi/L	540	1993-03-12	1993
23813829	70600	pCi/L	1300	1993-02-16	1993
23813812	7570000	pCi/L	13000	1993-02-17	1993
23814331	3000	pCi/L	400	1993-01-23	1993
23814180	4130	pCi/L	1480	1993-01-23	1993
23814178	4880	pCi/L	1790	1993-01-23	1993
23814324	14200	pCi/L	600	1993-01-23	1993
23814247	21400	pCi/L	700	1993-01-29	1993
23813129	700	pCi/L	NULL	1993-03-21	1993
23813246	19100	pCi/L	700	1993-03-15	1993
23813227	17100	pCi/L	700	1993-03-17	1993
23813678	700	pCi/L	NULL	1993-02-28	1993
29469731	7200	pCi/L	767	2005-08-17	2005
29526585	3200000	pCi/L	11400	2005-08-22	2005
29526596	955000	pCi/L	6580	2005-08-22	2005
29526599	1180000	pCi/L	7310	2005-08-22	2005
29526601	98.8	pCi/L	509	2005-08-22	2005
29526603	5360	pCi/L	703	2005-08-22	2005
29526612	1180	pCi/L	559	2005-08-22	2005
29469718	81.7	pCi/L	509	2005-08-16	2005
29445542	738000	pCi/L	5820	2005-08-02	2005
29445544	2770000	pCi/L	11200	2005-08-03	2005
29469990	307000	pCi/L	3750	2005-08-05	2005
31189941	9880	pCi/L	630	2007-07-23	2007
31203447	3170	pCi/L	397	2007-07-26	2007
31367725	52900	pCi/L	1400	2007-09-04	2007
31188710	747000	pCi/L	5160	2007-07-11	2007
31188714	1080000	pCi/L	6180	2007-07-11	2007
31206540	229000	pCi/L	2850	2007-08-06	2007
31206437	324000	pCi/L	3110	2007-07-27	2007
31206476	2680	pCi/L	457	2007-07-30	2007
31206576	640000	pCi/L	4770	2007-08-08	2007
31237561	566000	pCi/L	4500	2007-08-08	2007
31237560	561000	pCi/L	4460	2007-08-08	2007
31322363	1750	pCi/L	354	2007-08-08	2007
31322362	634000	pCi/L	4530	2007-08-08	2007
31206503	742000	pCi/L	5150	2007-08-02	2007
31206446	197000	pCi/L	2660	2007-08-01	2007
31206497	160000	pCi/L	2410	2007-08-03	2007
31206529	735000	pCi/L	5120	2007-08-03	2007
31206528	161000	pCi/L	2400	2007-08-03	2007
31206541	-354	pCi/L	324	2007-08-06	2007
31322352	105000	pCi/L	1940	2007-08-08	2007
31322369	2040000	pCi/L	8100	2007-08-09	2007
31322370	2730000	pCi/L	9430	2007-08-09	2007
31206515	491000	pCi/L	4200	2007-08-02	2007
31206518	743	pCi/L	352	2007-08-03	2007
31322400	811000	pCi/L	5360	2007-08-13	2007
31322401	227000	pCi/L	2850	2007-08-13	2007
31206548	632000	pCi/L	4730	2007-08-06	2007
31322415	11300	pCi/L	712	2007-08-15	2007
31461250	3880	pCi/L	486	2007-12-10	2007
31461252	2870	pCi/L	447	2007-12-10	2007
29197498	8960	pCi/L	806	2005-01-12	2005
29216135	11700000	pCi/L	21900	2005-01-18	2005
29178689	302000	pCi/L	3650	2005-01-26	2005
29182550	327000	pCi/L	3720	2005-01-31	2005
29194595	2970000	pCi/L	11000	2005-02-04	2005
29179512	50900	pCi/L	1650	2005-01-27	2005
29190624	1490000	pCi/L	7830	2005-02-02	2005
29191628	928000	pCi/L	6230	2005-02-07	2005
29467601	1070000	pCi/L	6950	2005-08-04	2005
29469671	667000	pCi/L	5520	2005-08-15	2005
29469673	3070000	pCi/L	11800	2005-08-15	2005
29467603	3010	pCi/L	621	2005-08-08	2005
29469723	265000	pCi/L	3510	2005-08-17	2005
29469704	973	pCi/L	515	2005-08-16	2005
29526542	12300	pCi/L	899	2005-08-17	2005
29526546	168000	pCi/L	2810	2005-08-17	2005
29469705	125000	pCi/L	2440	2005-08-16	2005
29526550	38200	pCi/L	1400	2005-08-17	2005
29526574	1110000	pCi/L	6690	2005-08-18	2005
29526583	544000	pCi/L	4700	2005-08-22	2005
29469708	504000	pCi/L	4800	2005-08-16	2005
29526584	182000	pCi/L	2750	2005-08-22	2005
29526605	9300	pCi/L	821	2005-08-22	2005
29526610	6500	pCi/L	742	2005-08-22	2005
29526613	1050	pCi/L	552	2005-08-22	2005
29526628	170000	pCi/L	2870	2005-08-23	2005
29469720	258000	pCi/L	3470	2005-08-16	2005
29526632	1530	pCi/L	641	2005-08-23	2005
29469993	2760000	pCi/L	11100	2005-08-05	2005
29469997	2230000	pCi/L	10100	2005-08-08	2005
31188660	42000	pCi/L	1210	2007-07-11	2007
31203473	10400000	pCi/L	18600	2007-07-24	2007
31203476	854000	pCi/L	5330	2007-07-24	2007
31203487	27200000	pCi/L	30900	2007-07-25	2007
31189927	621000	pCi/L	4530	2007-07-19	2007
31203500	57900	pCi/L	1470	2007-07-24	2007
31203497	1410000	pCi/L	7080	2007-07-24	2007
31189904	2140	pCi/L	416	2007-07-20	2007
31189905	150000	pCi/L	2320	2007-07-20	2007
31367718	465	pCi/L	325	2007-08-30	2007
31367719	636	pCi/L	333	2007-08-30	2007
29015934	1240	pCi/L	574	2004-09-23	2004
29015936	975	pCi/L	568	2004-09-23	2004
29018073	31300	pCi/L	1250	2004-09-30	2004
29018075	9010	pCi/L	792	2004-09-29	2004
29010400	1180	pCi/L	618	2004-09-13	2004
29383872	3160	pCi/L	337	2005-05-19	2005
29402634	55700	pCi/L	1410	2005-06-13	2005
29506879	1540000	pCi/L	29800	2005-08-03	2005
29318906	19000	pCi/L	1080	2005-04-21	2005
29393347	1210	pCi/L	283	2005-05-23	2005
29393342	586	pCi/L	266	2005-05-23	2005
29393378	1380	pCi/L	1790	2005-05-25	2005
29428060	62700	pCi/L	1710	2005-07-25	2005
29529110	232000	pCi/L	3100	2005-08-26	2005
29396994	1900000	pCi/L	190000	2005-05-25	2005
29346159	116000	pCi/L	2310	2005-05-09	2005
29467517	3360000	pCi/L	11700	2005-07-18	2005
29427781	57100	pCi/L	1690	2005-07-11	2005
29437203	2350	pCi/L	569	2005-07-25	2005
29427704	9120	pCi/L	819	2005-07-12	2005
29427778	54700	pCi/L	1660	2005-07-11	2005
29437147	1810	pCi/L	591	2005-07-14	2005
29427719	4320	pCi/L	671	2005-07-13	2005
29437202	818000	pCi/L	5890	2005-07-25	2005
29437194	284000	pCi/L	3620	2005-07-21	2005
29467510	647000	pCi/L	5140	2005-07-19	2005
29437179	4460	pCi/L	700	2005-07-19	2005
29467507	16800000	pCi/L	26100	2005-07-18	2005
29437187	9350000	pCi/L	20500	2005-07-19	2005
29437189	3660	pCi/L	669	2005-07-21	2005
29436783	1364	pCi/L	335	2005-07-20	2005
29436782	1484	pCi/L	330.9	2005-07-20	2005
29436790	315.2	pCi/L	299.9	2005-07-20	2005
29436801	523	pCi/L	312	2005-07-26	2005
31367711	29400	pCi/L	1050	2007-08-29	2007
31188721	55.9	pCi/L	329	2007-07-12	2007
31188715	378	pCi/L	345	2007-07-12	2007
31188713	2630	pCi/L	447	2007-07-11	2007
31202959	965000	pCi/L	5650	2007-07-24	2007
31188722	7320	pCi/L	603	2007-07-12	2007
31206458	166000	pCi/L	2440	2007-07-27	2007
31206459	303000	pCi/L	3290	2007-07-27	2007
31206492	463000	pCi/L	4070	2007-08-03	2007
31206464	66800	pCi/L	1560	2007-07-27	2007
31206573	199000	pCi/L	2690	2007-08-08	2007
31322410	13300	pCi/L	768	2007-08-13	2007
31206482	743	pCi/L	373	2007-07-31	2007
31206499	117000	pCi/L	2060	2007-08-03	2007
31206530	345000	pCi/L	3490	2007-08-03	2007
31322411	60000	pCi/L	1490	2007-08-13	2007
31322413	15700	pCi/L	814	2007-08-14	2007
31206514	965000	pCi/L	5850	2007-08-03	2007
31206568	371000	pCi/L	3640	2007-08-07	2007
31322379	967000	pCi/L	5600	2007-08-09	2007
31322395	7970	pCi/L	618	2007-08-13	2007
31322414	1660000	pCi/L	7690	2007-08-14	2007
31322396	1680000	pCi/L	7680	2007-08-13	2007
31206566	11500	pCi/L	722	2007-08-07	2007
31366036	1650	pCi/L	377	2007-09-05	2007
31366039	3030	pCi/L	439	2007-09-05	2007
31461850	2620	pCi/L	467	2007-12-06	2007
31461860	11100	pCi/L	645	2007-12-13	2007
31461861	7320	pCi/L	540	2007-12-13	2007
31366178	319	pCi/L	354	2007-09-18	2007
31203196	2200000	pCi/L	8810	2007-07-30	2007
31203203	306000	pCi/L	3300	2007-07-25	2007
31366273	5490	pCi/L	560	2007-09-19	2007
31366176	6250	pCi/L	586	2007-09-18	2007
31365910	480	pCi/L	314	2007-08-29	2007
31365908	453	pCi/L	308	2007-08-29	2007
31470427	1090	pCi/L	371	2007-11-28	2007
31470428	835	pCi/L	356	2007-11-28	2007
31454821	55800	pCi/L	1400	2007-11-28	2007
29436811	710	pCi/L	324	2005-07-26	2005
29436816	4135	pCi/L	408.9	2005-07-26	2005
29436824	2474	pCi/L	368.7	2005-07-25	2005
29432871	364	pCi/L	492	2005-07-27	2005
29432893	2150	pCi/L	654	2005-07-27	2005
29543152	76000	pCi/L	1830	2005-09-07	2005
29587868	535000	pCi/L	5040	2005-09-19	2005
29388227	94500	pCi/L	2200	2005-06-17	2005
29657649	2530	pCi/L	591	2005-09-29	2005
29657650	2400	pCi/L	587	2005-09-29	2005
29731062	2690	pCi/L	667	2005-09-15	2005
29731064	3170	pCi/L	637	2005-09-22	2005
29624354	3600	pCi/L	652	2005-09-22	2005
29624355	3170	pCi/L	637	2005-09-22	2005
29731063	3600	pCi/L	652	2005-09-22	2005
29657660	6310	pCi/L	714	2005-10-04	2005
29657668	-170	pCi/L	488	2005-10-05	2005
29657667	4600	pCi/L	663	2005-10-05	2005
29657645	8540	pCi/L	876	2005-09-27	2005
29562138	15800	pCi/L	996	2005-08-16	2005
29562139	25200	pCi/L	1190	2005-08-16	2005
